station_std_id,1_code,2_code,3_code,4_code,5_code,1_ratio,2_ratio,3_ratio,4_ratio,5_ratio,building_cnt,area
100900156,4,1,2,38,6,0.87577,0.08979,0.0224,0.00347,0.00307,309,937583.2
100900157,1,2,4,12,199,0.60192,0.16565,0.08424,0.06007,0.02753,410,141583.6
100900159,3,6,\N,\N,\N,0.83945,0.16055,\N,\N,\N,6,46873.5
100900160,1,2,12,6,4,0.70597,0.15512,0.0626,0.04047,0.02158,346,254821.6
100900161,1,2,3,11,34,0.65469,0.15697,0.10734,0.02005,0.01286,695,320923.9
100900162,1,2,4,12,199,0.56831,0.19115,0.09602,0.04911,0.03138,390,124204.9
100900163,1,2,3,5,6,0.70594,0.12711,0.10128,0.01734,0.01722,1078,393127.1
100900164,1,2,\N,\N,\N,0.909,0.091,\N,\N,\N,12,7402.2
100900165,1,2,12,11,6,0.68061,0.12911,0.064,0.06279,0.03785,337,320086.5
100900166,1,2,3,11,34,0.67272,0.14894,0.10143,0.01894,0.01215,744,339646.6
100900167,3,1,2,4,5,0.68508,0.17967,0.06616,0.04905,0.00961,314,235702.7
100900168,1,2,4,12,6,0.50538,0.22677,0.12296,0.06288,0.02827,311,96991.7
100900169,1,4,2,3,10,0.58163,0.1879,0.1823,0.01698,0.01242,447,288390.7
100900170,4,1,2,38,6,0.88345,0.08453,0.02123,0.0035,0.0031,269,929435.2
100900171,1,4,2,3,10,0.5822,0.18892,0.18146,0.01708,0.01249,447,286821.9
100900172,4,1,5,2,\N,0.97663,0.02061,0.0025,0.00025,\N,33,75573.0
100900173,1,6,3,2,4,0.84278,0.06564,0.04772,0.03299,0.00785,248,79152.5
100900174,3,12,2,5,34,0.58184,0.38259,0.01977,0.01157,0.00423,33,340510.7
100900176,3,12,2,5,34,0.64347,0.3262,0.01686,0.00986,0.00361,35,399377.8
100900177,2,3,1,12,6,0.34159,0.30375,0.26723,0.02996,0.02705,156,68369.0
100900178,3,1,2,4,6,0.47824,0.27851,0.12376,0.08797,0.02569,297,154796.0
100900179,2,6,33,1,12,0.21839,0.20561,0.19691,0.12906,0.10382,44,29523.4
100900180,4,1,2,3,11,0.92212,0.06684,0.01007,0.00069,0.00023,177,890461.3
100900181,1,2,3,11,34,0.67214,0.14916,0.10157,0.01897,0.01217,742,339160.5
100900182,1,2,15,3,4,0.78378,0.0733,0.05602,0.03372,0.02175,426,399399.2
100900184,1,2,3,\N,\N,0.99153,0.00777,0.0007,\N,\N,180,394060.7
100900186,1,3,8,5,\N,0.66796,0.27082,0.03855,0.02266,\N,12,17892.2
100900187,1,4,2,6,35,0.69855,0.1638,0.07417,0.03435,0.02379,460,167476.4
100900188,3,2,5,1,21,0.5008,0.36793,0.08563,0.04165,0.00401,33,12968.1
100900189,3,2,1,5,9,0.65254,0.23402,0.07477,0.01893,0.01288,107,67315.4
100900191,3,5,2,9,47,0.42752,0.36992,0.09039,0.04288,0.03119,68,44767.0
100900192,2,5,3,8,1,0.53322,0.26189,0.11999,0.02991,0.01533,401,113332.3
100900195,65,4,1,3,2,0.7312,0.09779,0.06564,0.06374,0.03356,310,797211.0
100900197,1,2,3,6,10,0.65218,0.23853,0.03338,0.02699,0.01613,409,222041.3
100900198,1,2,3,5,12,0.60237,0.24332,0.08068,0.02862,0.02414,274,250849.1
100900199,1,2,3,5,12,0.60237,0.24332,0.08068,0.02862,0.02414,274,250849.1
100900200,4,1,2,6,5,0.74903,0.12075,0.06621,0.02597,0.01948,384,842332.7
100900201,4,1,2,6,11,0.73614,0.12916,0.05692,0.02344,0.02114,445,933316.2
100900202,1,2,4,5,3,0.72178,0.16131,0.07473,0.0185,0.00826,529,104812.2
100900203,1,2,4,5,6,0.68201,0.22028,0.0462,0.01566,0.01506,737,169537.2
100900204,1,2,4,5,\N,0.82615,0.12127,0.05258,0,\N,144,20979.8
100900205,2,1,27,5,3,0.26008,0.20521,0.17046,0.16478,0.11747,2114,720841.3
100900206,1,2,3,6,7,0.68959,0.11739,0.10642,0.04523,0.03597,365,114875.0
100900207,1,2,5,27,3,0.40157,0.17808,0.12612,0.11024,0.07885,2858,1164392.1
100900210,1,2,3,7,6,0.65768,0.13103,0.09763,0.06408,0.04463,401,125222.8
100900211,3,1,5,11,2,0.97064,0.01426,0.00759,0.00588,0.00163,15,118690.5
100900213,3,6,28,5,2,0.53019,0.3156,0.06212,0.03186,0.01868,52,73020.7
100900214,1,23,2,9,5,0.76826,0.10685,0.05956,0.0342,0.01755,112,260877.4
100900215,1,3,8,5,\N,0.66796,0.27082,0.03855,0.02266,\N,12,17892.2
101000003,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000004,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000005,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000006,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000007,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000008,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000009,4,3,6,1,2,0.61665,0.31456,0.06426,0.00376,0.00077,18,115229.6
101000010,4,3,6,1,2,0.61665,0.31456,0.06426,0.00376,0.00077,18,115229.6
101000011,3,1,4,2,5,0.54628,0.19919,0.17434,0.05659,0.01843,83,78175.6
101000012,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000013,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000014,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101000015,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101000016,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101000017,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101000018,3,\N,\N,\N,\N,1,\N,\N,\N,\N,3,60787.2
101000020,3,\N,\N,\N,\N,1,\N,\N,\N,\N,3,60787.2
101000021,3,2,5,\N,\N,0.95765,0.03764,0.00471,\N,\N,22,140099.1
101000023,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000025,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000027,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000028,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000029,5,3,6,2,1,0.39512,0.37374,0.09956,0.06949,0.05311,230,261699.4
101000030,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000031,3,1,2,5,8,0.33775,0.29751,0.12014,0.11144,0.0332,364,501715.7
101000032,15,5,22,8,2,0.93217,0.04256,0.00665,0.0066,0.00591,31,138591.7
101000033,3,2,8,5,\N,0.64515,0.25093,0.08891,0.015,\N,47,413549.0
101000034,3,2,8,5,\N,0.64515,0.25093,0.08891,0.015,\N,47,413549.0
101000035,3,2,8,5,\N,0.64515,0.25093,0.08891,0.015,\N,47,413549.0
101000036,3,12,4,2,5,0.86901,0.06015,0.04248,0.01351,0.00867,87,645930.4
101000037,3,12,4,2,5,0.86901,0.06015,0.04248,0.01351,0.00867,87,645930.4
101000039,3,2,8,12,5,0.45356,0.39737,0.13372,0.01381,0.00135,31,333924.4
101000040,3,5,2,\N,\N,0.9072,0.05009,0.04271,\N,\N,6,12100.3
101000041,5,3,\N,\N,\N,0.68095,0.31905,\N,\N,\N,5,94875.3
101000042,5,3,\N,\N,\N,0.68095,0.31905,\N,\N,\N,5,94875.3
101000043,5,3,\N,\N,\N,0.68095,0.31905,\N,\N,\N,5,94875.3
101000045,5,2,32,3,8,0.54289,0.28234,0.09465,0.05792,0.01561,59,380363.0
101000046,5,3,6,2,1,0.39512,0.37374,0.09956,0.06949,0.05311,230,261699.4
101000047,5,3,6,2,1,0.39512,0.37374,0.09956,0.06949,0.05311,230,261699.4
101000049,1,3,2,6,\N,0.64298,0.27777,0.07039,0.00886,\N,66,149900.6
101000050,2,3,4,1,5,0.43993,0.31331,0.12044,0.09037,0.01545,52,54485.9
101000051,5,2,32,3,8,0.54289,0.28234,0.09465,0.05792,0.01561,59,380363.0
101000052,3,2,1,5,7,0.69681,0.24163,0.04051,0.02055,0.00051,83,106288.0
101000053,3,2,1,5,7,0.69681,0.24163,0.04051,0.02055,0.00051,83,106288.0
101000054,34,2,6,3,61,0.6783,0.12152,0.06895,0.02795,0.02656,295,974962.0
101000055,1,3,2,5,12,0.68242,0.1563,0.08065,0.02386,0.01937,199,208592.6
101000056,2,3,5,1,8,0.46926,0.19781,0.18227,0.05087,0.03036,235,63293.1
101000057,3,5,2,8,6,0.94651,0.02552,0.01454,0.0106,0.00157,68,477599.6
101000058,3,8,2,5,\N,0.77899,0.21997,0.00084,0.0002,\N,11,178464.8
101000059,3,5,2,8,6,0.94651,0.02552,0.01454,0.0106,0.00157,68,477599.6
101000060,3,5,2,8,6,0.94651,0.02552,0.01454,0.0106,0.00157,68,477599.6
101000061,3,2,5,9,8,0.36613,0.30962,0.21419,0.03187,0.02697,304,148151.5
101000062,3,2,5,9,8,0.36613,0.30962,0.21419,0.03187,0.02697,304,148151.5
101000063,3,2,8,5,1,0.38851,0.28248,0.20873,0.10146,0.01439,158,101298.7
101000064,3,2,8,5,1,0.38851,0.28248,0.20873,0.10146,0.01439,158,101298.7
101000065,3,2,5,10,1,0.683,0.18114,0.05731,0.0282,0.01741,112,64653.5
101000066,3,2,8,5,1,0.38851,0.28248,0.20873,0.10146,0.01439,158,101298.7
101000067,34,3,2,8,1,0.37694,0.26759,0.12568,0.08032,0.06692,156,199237.2
101000068,5,2,1,22,3,0.45632,0.43453,0.05715,0.04378,0.0082,60,15206.5
101000069,34,3,2,8,1,0.37694,0.26759,0.12568,0.08032,0.06692,156,199237.2
101000070,5,2,3,7,9,0.81159,0.11289,0.04527,0.01208,0.00814,152,471357.7
101000071,3,2,8,5,1,0.50903,0.26498,0.10173,0.03691,0.03109,235,119134.4
101000072,5,3,2,1,9,0.58796,0.24374,0.14322,0.02118,0.0022,76,60178.7
101000073,5,2,3,7,9,0.81159,0.11289,0.04527,0.01208,0.00814,152,471357.7
101000074,5,2,3,7,9,0.81159,0.11289,0.04527,0.01208,0.00814,152,471357.7
101000075,5,3,2,1,9,0.58796,0.24374,0.14322,0.02118,0.0022,76,60178.7
101000077,1,23,2,4,3,0.26229,0.21714,0.19386,0.10713,0.09487,3637,2988203.2
101000078,1,23,2,4,3,0.24017,0.23661,0.18469,0.11348,0.09611,3225,2742351.6
101000079,3,4,12,2,5,0.28801,0.22053,0.19611,0.13956,0.06805,116,234054.4
101000080,3,4,12,2,5,0.28801,0.22053,0.19611,0.13956,0.06805,116,234054.4
101000081,1,2,3,5,19,0.57273,0.2764,0.07141,0.03914,0.00742,1273,673765.5
101000082,23,1,2,5,3,0.30068,0.17989,0.17417,0.12061,0.10642,2298,2157975.0
101000083,1,2,3,5,19,0.41006,0.38322,0.1025,0.04634,0.01066,1250,469141.8
101000084,1,2,3,4,6,0.36104,0.34785,0.09992,0.0894,0.0499,1128,611941.1
101000085,1,23,2,4,3,0.26529,0.21066,0.19686,0.10809,0.09675,3807,3080109.5
101000086,1,23,2,4,3,0.30949,0.196,0.18681,0.10057,0.09248,3873,3310547.0
101000087,1,23,2,4,3,0.38047,0.23154,0.19327,0.08963,0.06316,3495,2802335.9
101000088,1,23,2,4,3,0.37795,0.22436,0.19628,0.08821,0.06445,3683,2892025.5
101000089,1,2,4,3,6,0.5416,0.2216,0.11386,0.06192,0.0232,2772,1870616.5
101000090,1,2,4,3,6,0.54466,0.21855,0.11229,0.06499,0.02245,2914,1932776.1
101000091,1,23,2,4,3,0.51504,0.19669,0.1416,0.0664,0.04005,3309,3298940.0
101000092,1,2,4,3,6,0.65179,0.16165,0.09055,0.04417,0.01962,2921,2410828.2
101000093,1,2,4,3,6,0.56854,0.19247,0.11833,0.0511,0.02463,2347,1664105.6
101000094,1,2,3,4,6,0.71091,0.15695,0.04312,0.03163,0.02133,2021,1844261.1
101000095,1,2,4,3,6,0.77197,0.10942,0.03879,0.02466,0.01679,1390,1448381.6
101000096,1,2,4,3,9,0.75681,0.11464,0.03769,0.03558,0.01646,1494,1529333.1
101000097,1,3,2,6,28,0.4189,0.30684,0.17809,0.0614,0.01814,277,259181.1
101000098,71,2,1,8,19,0.34497,0.19744,0.11999,0.10579,0.06626,511,884903.5
101000099,1,3,2,6,28,0.4189,0.30684,0.17809,0.0614,0.01814,277,259181.1
101000100,1,3,2,6,28,0.4189,0.30684,0.17809,0.0614,0.01814,277,259181.1
101000101,3,2,1,5,7,0.72842,0.15895,0.07524,0.02366,0.00867,236,195545.9
101000102,3,2,1,5,7,0.72842,0.15895,0.07524,0.02366,0.00867,236,195545.9
101000103,2,68,1,9,3,0.2752,0.22623,0.22155,0.12012,0.08965,161,120140.6
101000104,3,2,4,5,9,0.37397,0.27014,0.21537,0.04958,0.03706,155,98500.7
101000105,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,0.0
101000106,71,2,1,8,19,0.33157,0.18102,0.12464,0.10168,0.06369,565,920668.1
101000107,1,23,2,4,3,0.32275,0.29825,0.19654,0.07722,0.06304,2903,2175548.8
101000108,1,23,2,4,3,0.36681,0.25764,0.17755,0.09772,0.05943,3031,2518488.0
101000109,23,1,2,4,3,0.35045,0.29643,0.16732,0.09035,0.05533,2316,1851490.7
101000110,23,1,2,4,3,0.35758,0.28661,0.17115,0.09482,0.0491,1772,1814592.0
101000111,3,1,2,5,8,0.33775,0.29751,0.12014,0.11144,0.0332,364,501715.7
101000113,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000114,5,3,6,2,1,0.39512,0.37374,0.09956,0.06949,0.05311,230,261699.4
101000115,3,1,2,5,8,0.33775,0.29751,0.12014,0.11144,0.0332,364,501715.7
101000116,4,2,1,15,12,0.44247,0.21347,0.14005,0.07097,0.05435,177,331213.2
101000117,71,2,1,8,19,0.32637,0.18897,0.12287,0.10008,0.06269,574,935337.9
101000119,3,12,5,2,10,0.66552,0.31815,0.01217,0.00417,0,11,66279.9
101000120,3,4,2,5,28,0.6263,0.12964,0.0998,0.07008,0.03327,57,60910.1
101000121,5,2,3,1,4,0.47995,0.32727,0.08786,0.08572,0.00743,266,109426.4
101000122,5,2,3,1,4,0.47995,0.32727,0.08786,0.08572,0.00743,266,109426.4
101000123,5,2,1,22,3,0.45632,0.43453,0.05715,0.04378,0.0082,60,15206.5
101000124,5,3,2,1,4,0.28835,0.19438,0.19271,0.15967,0.12933,1335,899485.7
101000125,1,2,3,5,19,0.57273,0.2764,0.07141,0.03914,0.00742,1273,673765.5
101000130,5,3,2,1,9,0.58796,0.24374,0.14322,0.02118,0.0022,76,60178.7
101000131,1,2,4,9,10,0.82209,0.06676,0.05375,0.02125,0.01187,815,933997.2
101000132,1,2,4,3,9,0.75764,0.1142,0.03764,0.03544,0.0164,1512,1535210.0
101000135,2,3,5,1,11,0.52823,0.20586,0.1019,0.09843,0.02031,134,28405.9
101000136,5,2,3,7,9,0.81159,0.11289,0.04527,0.01208,0.00814,152,471357.7
101000137,3,2,1,5,7,0.69681,0.24163,0.04051,0.02055,0.00051,83,106288.0
101000141,3,2,22,53,1,0.95261,0.03673,0.00315,0.00309,0.00195,65,271289.9
101000147,1,2,4,3,6,0.34832,0.28983,0.17309,0.11835,0.04285,643,266815.1
101000149,71,2,8,1,12,0.38783,0.19,0.11893,0.10846,0.0672,399,787102.4
101000150,23,1,2,4,3,0.41798,0.28544,0.1488,0.07939,0.03687,1343,1552390.9
101000151,23,1,2,4,3,0.53177,0.27556,0.10052,0.03157,0.02712,872,1220187.9
101000152,1,2,3,5,19,0.57273,0.2764,0.07141,0.03914,0.00742,1273,673765.5
101000153,2,1,4,3,6,0.37634,0.33946,0.113,0.08154,0.04775,992,476653.0
101000154,23,1,2,4,3,0.62721,0.17588,0.09836,0.05206,0.02179,693,1034524.7
101000155,23,1,2,4,3,0.6357,0.1716,0.09867,0.05064,0.02698,696,1020711.2
101000156,2,1,4,3,6,0.35306,0.3371,0.13909,0.10103,0.03181,832,359410.6
101000157,3,\N,\N,\N,\N,1,\N,\N,\N,\N,3,60787.2
101000160,3,11,10,2,5,0.77047,0.10478,0.06064,0.0387,0.01405,100,809210.1
101000163,5,2,1,22,3,0.45632,0.43453,0.05715,0.04378,0.0082,60,15206.5
101000164,1,2,3,5,19,0.57273,0.2764,0.07141,0.03914,0.00742,1273,673765.5
101000165,1,2,3,8,9,0.36707,0.29857,0.23697,0.07974,0.0094,253,66129.5
101000166,1,2,3,8,9,0.36707,0.29857,0.23697,0.07974,0.0094,253,66129.5
101000168,1,2,3,5,19,0.57191,0.27601,0.07131,0.03968,0.00741,1276,674730.9
101000252,1,2,3,6,4,0.75782,0.08427,0.057,0.03693,0.02798,3508,1908899.9
101000254,15,5,22,8,2,0.93217,0.04256,0.00665,0.0066,0.00591,31,138591.7
101000258,2,5,1,3,4,0.25671,0.21649,0.20827,0.17853,0.10254,1869,1199719.1
101000261,5,3,2,4,1,0.33018,0.19037,0.15469,0.15009,0.14922,1024,775299.9
101000262,3,2,1,5,\N,0.97384,0.02501,0.00081,0.00034,\N,13,137925.0
101000263,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101000265,5,3,6,2,1,0.39512,0.37374,0.09956,0.06949,0.05311,230,261699.4
101000266,3,11,10,2,5,0.76682,0.10332,0.0598,0.04501,0.01385,102,820624.8
101000271,1,2,\N,\N,\N,0.52688,0.47302,\N,\N,\N,4,978.6
101000290,34,3,4,6,10,0.60843,0.1655,0.11333,0.05396,0.01532,272,1632013.4
101000293,71,2,1,19,4,0.38726,0.20114,0.14579,0.07439,0.05699,560,788263.2
101000294,1,2,4,3,6,0.54476,0.21876,0.11398,0.06083,0.02174,2519,1768253.7
101000295,1,2,4,3,6,0.50821,0.23984,0.12709,0.06117,0.02425,2043,1448235.8
101000301,8,3,5,32,2,0.33848,0.29668,0.18349,0.1688,0.0094,34,496998.9
101000304,3,4,2,1,24,0.48207,0.18371,0.11569,0.09274,0.05452,179,248680.0
101000305,9,4,3,2,1,0.73631,0.14929,0.05408,0.02401,0.02154,31,129758.6
101900001,1,2,9,3,4,0.55149,0.29816,0.05907,0.04676,0.03637,240,99584.1
101900002,1,2,4,6,3,0.53532,0.22729,0.15308,0.0298,0.01638,940,658497.7
101900003,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101900004,3,61,8,12,4,0.41984,0.31553,0.1613,0.06497,0.02442,34,698714.6
101900005,2,1,5,3,4,0.27111,0.1992,0.19296,0.17917,0.09773,1124,938032.8
101900006,3,2,8,12,5,0.45356,0.39737,0.13372,0.01381,0.00135,31,333924.4
101900007,3,5,2,\N,\N,0.94171,0.04791,0.01039,\N,\N,38,170809.4
101900008,3,2,8,5,\N,0.64515,0.25093,0.08891,0.015,\N,47,413549.0
101900009,3,2,8,12,5,0.45356,0.39737,0.13372,0.01381,0.00135,31,333924.4
101900010,1,23,2,4,3,0.51001,0.18566,0.14614,0.06394,0.04472,3642,3494868.3
101900011,34,3,4,6,10,0.61921,0.16479,0.11534,0.05491,0.01559,138,1603607.5
101900012,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101900013,3,60,14,2,\N,0.7445,0.24195,0.01248,0.00106,\N,21,769176.6
101900017,3,1,2,6,5,0.44105,0.28113,0.18666,0.05941,0.01622,470,580672.6
101900018,1,2,3,6,4,0.59259,0.23268,0.06941,0.03044,0.0258,1010,863346.9
101900019,1,2,4,3,6,0.6836,0.14616,0.05889,0.028,0.02401,1208,940280.3
101900020,1,2,4,3,9,0.58588,0.2081,0.06867,0.05042,0.0318,765,784022.9
101900021,1,2,6,9,3,0.65165,0.21603,0.03529,0.02859,0.02178,477,531846.3
101900022,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,75637.4
101900023,1,2,9,6,3,0.77563,0.13391,0.0263,0.02098,0.01285,609,826889.3
101900026,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,72.7
102000001,1,14,2,3,4,0.3249,0.30653,0.10052,0.08178,0.07491,925,1447564.2
102000002,1,14,2,3,4,0.3249,0.30653,0.10052,0.08178,0.07491,925,1447564.2
102000003,1,3,5,2,4,0.4241,0.35196,0.10946,0.04065,0.035,409,804352.7
102000004,1,3,5,4,2,0.41436,0.34368,0.10688,0.05746,0.03969,439,823739.3
102000005,1,3,5,4,2,0.41436,0.34368,0.10688,0.05746,0.03969,439,823739.3
102000006,1,3,5,4,2,0.41436,0.34368,0.10688,0.05746,0.03969,439,823739.3
102000007,1,3,2,6,15,0.79477,0.14077,0.0208,0.01639,0.01446,318,280405.6
102000008,1,3,2,6,15,0.79477,0.14077,0.0208,0.01639,0.01446,318,280405.6
102000009,2,3,1,11,6,0.52279,0.2445,0.16024,0.04782,0.01144,239,101591.7
102000010,3,2,1,8,20,0.37832,0.2588,0.24546,0.03026,0.02874,443,358264.8
102000011,20,3,1,2,6,0.5288,0.20489,0.148,0.05566,0.01603,408,379488.7
102000012,20,3,1,2,6,0.5288,0.20489,0.148,0.05566,0.01603,408,379488.7
102000018,3,2,1,8,15,0.41539,0.27972,0.21006,0.03348,0.02134,397,323776.1
102000019,3,2,1,8,15,0.41914,0.31879,0.16037,0.03924,0.02316,292,276302.7
102000026,1,3,5,2,4,0.4241,0.35196,0.10946,0.04065,0.035,415,804352.7
102000029,14,1,4,3,2,0.39642,0.36039,0.09688,0.04825,0.02547,901,1119331.7
102000030,20,3,1,2,6,0.5288,0.20489,0.148,0.05566,0.01603,408,379488.7
102000031,1,3,2,9,4,0.52851,0.17777,0.1649,0.03123,0.03059,1090,323310.5
102000032,1,6,2,3,12,0.68794,0.09777,0.07142,0.04925,0.03425,783,361184.9
102000033,1,6,2,3,12,0.68794,0.09777,0.07142,0.04925,0.03425,783,361184.9
102000034,1,4,2,27,3,0.30764,0.26845,0.19007,0.16457,0.05092,454,313379.3
102000035,1,4,2,27,3,0.3081,0.26898,0.18862,0.16489,0.05102,453,312761.2
102000036,3,2,1,8,15,0.50104,0.35112,0.05246,0.0484,0.02857,149,223995.3
102000037,1,3,7,2,6,0.74463,0.09152,0.06227,0.02977,0.02069,640,537397.3
102000038,1,3,5,4,2,0.41436,0.34368,0.10688,0.05746,0.03969,439,823739.3
102000039,1,3,5,4,2,0.41436,0.34368,0.10688,0.05746,0.03969,439,823739.3
102000040,14,2,1,3,5,0.53641,0.15339,0.09483,0.08336,0.03722,135,827219.2
102000041,14,2,1,3,5,0.5438,0.15521,0.0888,0.07891,0.03773,78,815965.1
102000042,14,2,1,3,5,0.57481,0.15157,0.08668,0.0834,0.03788,25,771958.4
102000043,2,1,3,5,98,0.35646,0.20387,0.19616,0.08908,0.07866,24,328232.5
102000045,1,3,7,2,6,0.74463,0.09152,0.06227,0.02977,0.02069,640,537397.3
102000046,1,3,7,2,6,0.74463,0.09152,0.06227,0.02977,0.02069,640,537397.3
102000047,1,3,7,2,6,0.74463,0.09152,0.06227,0.02977,0.02069,640,537397.3
102000048,1,3,4,2,9,0.50452,0.17055,0.14496,0.05401,0.03461,412,175108.4
102000049,1,3,4,2,9,0.50452,0.17055,0.14496,0.05401,0.03461,412,175108.4
102000050,1,3,4,2,9,0.50452,0.17055,0.14496,0.05401,0.03461,412,175108.4
102000051,1,3,4,2,9,0.49956,0.17377,0.1477,0.05064,0.03526,407,171864.9
102000052,1,3,99,2,10,0.36754,0.35455,0.14681,0.08711,0.00933,399,218526.1
102000053,1,3,99,2,10,0.36754,0.35455,0.14681,0.08711,0.00933,399,218526.1
102000054,1,2,\N,\N,\N,0.85733,0.14267,\N,\N,\N,7,2079.6
102000055,1,3,2,4,6,0.89315,0.03083,0.02495,0.01003,0.00814,1953,1731596.0
102000056,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,625.7
102000057,1,2,4,63,6,0.67071,0.14613,0.09203,0.04072,0.01892,1362,504785.5
102000058,1,3,2,8,4,0.82921,0.06484,0.03428,0.02678,0.00791,2773,2195189.4
102000059,1,3,8,2,4,0.80825,0.06787,0.04978,0.0335,0.01145,2582,2092110.3
102000061,1,3,2,12,11,0.83146,0.09069,0.03619,0.01624,0.00851,612,354305.2
102000062,1,23,3,2,4,0.74088,0.14642,0.03403,0.02165,0.01873,254,480599.6
102000063,1,23,3,2,4,0.74088,0.14642,0.03403,0.02165,0.01873,254,480599.6
102000064,8,1,3,2,4,0.49605,0.28147,0.0628,0.05601,0.0504,320,736234.5
102000065,8,1,3,4,2,0.5107,0.28081,0.06466,0.05189,0.03807,310,715118.8
102000066,1,8,3,2,6,0.59166,0.14507,0.12882,0.04934,0.02417,2669,2601174.4
102000067,1,8,3,2,6,0.56356,0.16067,0.13618,0.05341,0.02529,2140,2348657.7
102000068,1,8,3,2,6,0.61733,0.13533,0.12018,0.04681,0.02255,2874,2788294.0
102000069,1,\N,\N,\N,\N,1,\N,\N,\N,\N,5,12247.0
102000070,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,1776.0
102000071,1,8,3,2,6,0.6155,0.13617,0.12092,0.0471,0.02269,2851,2771125.8
102000072,1,8,3,2,6,0.61723,0.13537,0.12021,0.04682,0.02256,2875,2787565.5
102000073,1,3,2,4,6,0.78662,0.05355,0.04723,0.04293,0.02885,2015,865659.9
102000074,1,3,2,4,6,0.78651,0.05358,0.04725,0.04295,0.02886,2016,865206.7
102000075,1,3,4,2,6,0.77774,0.06378,0.04555,0.04299,0.02627,1571,701115.7
102000076,1,3,4,2,6,0.78091,0.06284,0.04588,0.04147,0.02588,1604,711606.7
102000077,1,4,2,6,30,0.63238,0.17792,0.14316,0.01724,0.01057,1454,553870.1
102000078,1,4,2,63,6,0.61146,0.17118,0.13686,0.03571,0.01659,1465,575651.4
102000079,1,3,2,6,12,0.90345,0.03416,0.01798,0.00914,0.00826,1284,1376152.5
102000080,1,3,2,6,12,0.90533,0.03126,0.02083,0.00836,0.00756,1462,1503771.1
102000081,1,3,2,8,6,0.87671,0.03398,0.0292,0.0179,0.00785,1932,1796938.5
102000082,1,2,3,8,4,0.86817,0.03489,0.03369,0.01617,0.00756,2632,2025441.3
102000083,1,12,45,4,3,0.72808,0.06998,0.05242,0.04893,0.04643,507,449465.4
102000084,1,12,4,3,2,0.75955,0.07455,0.05532,0.05212,0.03844,459,376115.5
102000085,1,12,3,4,2,0.76971,0.07516,0.04986,0.04709,0.0367,470,418484.7
102000086,1,3,7,2,9,0.89094,0.04797,0.0219,0.01428,0.00874,586,216029.8
102000087,1,3,7,2,6,0.74463,0.09152,0.06227,0.02977,0.02069,640,537397.3
102000088,1,3,4,2,9,0.51041,0.15519,0.15351,0.04836,0.03665,396,165364.1
102000089,1,7,2,6,18,0.90067,0.04779,0.0265,0.01399,0.00868,71,333152.6
102000090,12,\N,\N,\N,\N,1,\N,\N,\N,\N,4,86154.7
102000091,3,1,6,7,2,0.48011,0.38901,0.09571,0.03103,0.00414,101,21691.4
102000092,1,4,2,63,6,0.63598,0.14297,0.13896,0.03642,0.01692,1450,564434.2
102000094,1,3,2,8,4,0.71727,0.11771,0.05235,0.04858,0.01516,2327,1209861.8
102000095,1,3,8,2,4,0.79927,0.0749,0.05533,0.03343,0.00974,2333,1882408.0
102000096,1,3,8,2,5,0.71868,0.10874,0.06621,0.05997,0.01486,1580,874134.4
102000097,1,3,8,2,4,0.73672,0.09591,0.05726,0.05479,0.01797,1947,1020797.7
