100900125,1819,현대사거리,126.9866354,37.5792418
100900215,1820,교남동주민센터,126.9612800,37.5721523
100900181,1821,부암동주민센터.무계원,126.9637682,37.5929353
100900124,1823,형제봉매표소,126.9816862,37.6128643
100900123,1824,교남동새마을금고,126.9623375,37.5714944
100900122,1825,창신초교,127.0157201,37.5760372
100900168,1826,가회동주민센터,126.9851294,37.5799426
100900167,1827,볼링장,126.9879589,37.5792554
100900166,1829,부암슈퍼,126.9638602,37.5947601
100900165,1830,지구촌교회,126.9793482,37.6130468
100900164,1831,월암공원,126.9639861,37.5711885
100900163,1832,숭인1동주민센터,127.0155607,37.5774150
100900162,1833,북촌한옥마을입구.정세권활동터,126.9851687,37.5812808
100900161,1835,하림각,126.9629664,37.5976847
100900160,1836,보현빌라,126.9782816,37.6152615
100900159,1837,스위스대사관,126.9658058,37.5699888
100900157,1839,안국선원.삼거리,126.9852205,37.5827432
100900156,1840,세검정교회,126.9594705,37.5995632
100900200,1841,혜화동로터리,127.0010032,37.5859196
100900155,1842,북악휴게실,126.9781123,37.6132638
100900154,1843,서울시교육청,126.9668250,37.5692430
100900210,1844,창신쌍용1단지.종로센트레빌아파트,127.0155693,37.5803228
100900153,1845,사우디대사관,126.9852486,37.5838633
100900152,1846,상명대입구,126.9574023,37.5998545
100900151,1847,혜화초등학교,126.9999909,37.5873893
100900150,1848,북악파크,126.9778558,37.6110083
100900149,1849,강북삼성병원,126.9683377,37.5685315
100900148,1850,청룡사.보문파크뷰자이아파트,127.0171509,37.5797846
100900147,1851,감사원,126.9855618,37.5862657
100900201,1852,국민생활관,126.9993138,37.5896276
100900146,1853,귀빈예식장,126.9733337,37.6089953
100900173,1855,종로센트레빌후문.e편한세상보문아파트,127.0162354,37.5818978
100900172,1856,통일부,126.9861073,37.5875308
100900171,1858,서울국제고등학교,126.9971408,37.5890743
100900203,1860,성대후문.와룡공원,126.9897340,37.5891523
100900170,1861,상명초등학교,126.9568174,37.6009049
100900169,1862,새마을금고,126.9965690,37.5878407
100900002,1863,경진빌라,126.9579482,37.6018641
100900004,1864,명륜시장.성대후문,126.9952305,37.5887246
100900006,1865,완성빌라,126.9576665,37.6033400
100900008,1866,양현관,126.9937686,37.5897680
100900010,1868,상명대후문,126.9574634,37.6040716
100900012,1869,샘미용실,126.9934084,37.5902546
100900014,1870,산정빌라,126.9575782,37.6052836
100900018,1872,문방구,126.9579809,37.6061335
100900019,1873,마트앞,126.9587565,37.6066987
100900022,1874,국민은행.세검정지점,126.9607860,37.6048873
100900023,1875,화정박물관,126.9656867,37.6048591
100900027,1876,혜화역4번출구,127.0014561,37.5834632
100900028,1877,방송통신대앞,127.0019927,37.5786974
100900030,1878,서울대치과대학,126.9978749,37.5773061
100900033,1879,효제초교.연동교회.김마리아활동터,127.0022088,37.5736413
100900204,1881,성균관대학교,126.9900036,37.5884639
100900214,1882,독립문역,126.9594078,37.5732839
100900038,1883,서울대치과대학,126.9977741,37.5776016
100900043,1886,이화사거리,127.0020085,37.5769483
100900042,1887,서울대학교병원현관.암병원현관,126.9981568,37.5789515
100900211,1888,종각.공평유적전시관,126.9832427,37.5715938
100900213,1889,조계사,126.9831199,37.5738654
100000375,1893,인사동.아벤트리호텔,126.9831563,37.5730319
100000374,1894,세종문화회관,126.9765654,37.5722306
100000399,1901,JW메리어트동대문호텔,127.0094731,37.5703019
100000407,1902,대학로,127.0021204,37.5818961
100000408,1903,창경궁,126.9964163,37.5791596
100000409,1904,창덕궁,126.9901776,37.5775302
100000410,1905,인사동.북촌,126.9837978,37.5758950
100000411,1906,경복궁.국립민속박물관,126.9797957,37.5802043
100000412,1907,세종문화회관,126.9764644,37.5711272
100000401,1910,통인시장,126.9713316,37.5791188
100000402,1911,세종문화회관,126.9764099,37.5721027
101000313,1912,종각역,126.9828944,37.5693800
100000403,1913,인사동.탑골공원,126.9888006,37.5701155
100000404,1914,종묘.세운상가,126.9941950,37.5703739
100000405,1915,광장시장,126.9996734,37.5706237
100000406,1916,동묘.숭인동도깨비시장,127.0180439,37.5734766
105000553,1917,서울풍물시장,127.0231781,37.5733400
100000400,1918,청와대,126.9737600,37.5826848
101000001,2001,남대문세무서.서울백병원,126.9875299,37.5649848
101000002,2002,서울백병원.국가인권위.안중근활동터,126.9878515,37.5643505
101000003,2003,서울역버스환승센터,126.9723558,37.5550251
101000004,2004,서울역버스환승센터,126.9725028,37.5554748
101000005,2005,서울역버스환승센터,126.9727617,37.5553877
101000006,2006,서울역버스환승센터,126.9728548,37.5554794
101000007,2007,서울역버스환승센터.강우규의거터,126.9731162,37.5554840
101000008,2008,숭례문,126.9737784,37.5586389
101000303,2100,서울시청,126.9806321,37.5661383
101000009,2101,만리동고개,126.9626582,37.5517871
101000010,2102,손기정체육공원입구,126.9662339,37.5544460
101000011,2103,경기여상입구.서울역서부,126.9679393,37.5565519
101000012,2104,서울역서부,126.9693762,37.5563256
101000013,2105,서울역서부,126.9692773,37.5569979
101000014,2106,중림동교차로,126.9691354,37.5583836
101000015,2107,종근당.충정로역,126.9644805,37.5595132
101000016,2108,한국경제신문사,126.9678680,37.5602111
101000017,2109,한국경제신문사,126.9681135,37.5606235
101000018,2110,경찰청.동북아역사재단,126.9691267,37.5630495
101000300,2111,써미트호텔,127.0067840,37.5624043
101000020,2113,서대문경찰서.농협은행.유관순활동터,126.9677868,37.5649063
101000021,2116,염천교,126.9733603,37.5598597
101000022,2117,숭례문,126.9732933,37.5582968
101000023,2118,숭례문.한국일보,126.9737376,37.5587713
101000025,2120,후암삼거리,126.9760824,37.5533418
101000026,2121,숭례문,126.9744043,37.5587327
101000027,2122,숭례문,126.9740200,37.5584870
101000028,2123,숭례문,126.9736983,37.5579603
101000029,2124,남대문시장악세사리전문상가,126.9762052,37.5586132
101000030,2125,숭례문남산방향,126.9756721,37.5585582
101000031,2126,남대문시장,126.9800598,37.5611911
101000032,2127,북창동.남대문시장,126.9779200,37.5611750
101000033,2128,시청앞,126.9765581,37.5623244
101000034,2131,삼성본관앞,126.9759075,37.5620518
101000035,2132,시청앞,126.9761427,37.5627628
101000036,2133,서소문,126.9748873,37.5632067
101000037,2134,서소문,126.9753399,37.5636754
101000038,2135,시청.서소문청사,126.9749539,37.5635248
101000039,2137,서울신문사,126.9773647,37.5683633
101000040,2139,우리은행종로지점,126.9829289,37.5675190
101000041,2140,롯데백화점,126.9820649,37.5644918
101000042,2141,해운센터.롯데영프라자,126.9815478,37.5628908
101000043,2142,롯데영프라자,126.9820080,37.5628850
101000045,2144,신세계앞,126.9815256,37.5608492
101000046,2145,남대문시장.회현역,126.9777651,37.5582675
101000047,2146,남대문시장.회현역,126.9784645,37.5584920
101000048,2147,남산3호터널,126.9826695,37.5584558
101000049,2148,남산3호터널.서울애니메이션센터,126.9826359,37.5595261
101000050,2149,명동입구,126.9852408,37.5606539
101000051,2150,퇴계로2가.명동역,126.9844914,37.5608935
